file_path,pst_id,column_length,cut_length,phi,cut_depth,rho_wl,E_wl,HH_wl,GT_wl,GS_wl,G,GIc,GIIc
data/snowpits/2021-2022/snowpits-44030-caaml.xml,0,1000.0,400.0,30,330.0,162.88,3.24587421255852,4F-,FCxr,1.5,0.1859100658882538,0.18581172908953658,9.833679871719837e-05
data/snowpits/2021-2022/snowpits-41833-caaml.xml,0,1000.0,320.0,4,220.0,272.9777961056527,31.48282973129592,P,RG,0.3,0.3954560689052338,0.2672304688163941,0.1282256000888397
data/snowpits/2021-2022/snowpits-40929-caaml.xml,0,1000.0,430.0,39,610.0,188.82,6.219059461655684,4F-,FC,1.0,0.39397393886259363,0.38688249516866685,0.007091443693926793
data/snowpits/2021-2022/snowpits-41674-caaml.xml,0,1000.0,350.0,34,490.0,158.2,2.8551047529719544,4F,,,0.1508575611012727,0.14023825670911802,0.010619304392154694
data/snowpits/2021-2022/snowpits-35702-caaml.xml,0,1000.0,450.0,30,1200.0,158.0,2.8392571053874684,F,FC,1.0,1.6987095391675,1.635883571744527,0.062825967422973
data/snowpits/2021-2022/snowpits-43056-caaml.xml,0,1000.0,550.0,24,440.0,292.25,42.50435458798165,P+,MFcr,,1.074634881809916,1.0546067074276855,0.020028174382230608
data/snowpits/2021-2022/snowpits-43617-caaml.xml,0,1000.0,550.0,0.0,380.0,292.3,42.53636032991002,,IFil,,1.4122532149954743,1.4024463496102741,0.009806865385200252
data/snowpits/2021-2022/snowpits-43617-caaml.xml,1,1000.0,400.0,0.0,610.0,288.8,40.34049006869875,,FCxr,,0.728716552292445,0.7211520515253371,0.007564500767107867
data/snowpits/2021-2022/snowpits-41764-caaml.xml,0,1050.0,310.0,37,440.0,292.25,42.50435458798165,P,MFcr,,0.09904113224002818,0.09126057443350427,0.007780557806523909
data/snowpits/2021-2022/snowpits-37637-caaml.xml,0,1000.0,380.0,26,800.0,204.0,8.73949373506776,4F,FC,1.0,0.451726158304595,0.4410541280138632,0.010672030290731804
data/snowpits/2021-2022/snowpits-35020-caaml.xml,0,1000.0,350.0,35,170.0,292.25,42.50435458798165,K,IFrc,,0.08998078611627079,0.08146763402276941,0.008513152093501387
data/snowpits/2021-2022/snowpits-35008-caaml.xml,0,1000.0,200.0,20,210.0,269.12,29.571668209433856,1F+,FCso,1.0,0.03528001273843563,0.03527969194280546,3.207956301735018e-07
data/snowpits/2021-2022/snowpits-42453-caaml.xml,0,1000.0,330.0,14,660.0,120.0,0.8462740448617735,F,FCxr,1.5,0.3007581538121862,0.30013079136946913,0.0006273624427170664
data/snowpits/2021-2022/snowpits-35587-caaml.xml,0,1000.0,100.0,27,280.0,292.25,42.50435458798165,K,IFil,,0.013420404455261756,0.013198438179369462,0.00022196627589229334
data/snowpits/2021-2022/snowpits-37079-caaml.xml,0,1000.0,140.0,14,70.0,201.75,8.323253644976182,F-,DH,2.0,0.025300774148238808,0.022208911936445152,0.0030918622117936554
data/snowpits/2021-2022/snowpits-36371-caaml.xml,0,1000.0,240.0,19,800.0,158.0,2.8392571053874684,F,FC,2.0,0.18267523870480062,0.18110341694337911,0.0015718217614215117
data/snowpits/2021-2022/snowpits-42549-caaml.xml,0,1000.0,270.0,9,280.0,158.0,2.8392571053874684,F,FC,3.0,0.11780251096616642,0.11354172253695137,0.004260788429215058
data/snowpits/2021-2022/snowpits-39096-caaml.xml,0,1000.0,500.0,25,900.0,210.0,9.928381016949693,F,DH,8.0,1.9946434679721523,1.966283143916801,0.028360324055351348
data/snowpits/2021-2022/snowpits-36126-caaml.xml,0,1000.0,120.0,24,160.0,204.0,8.73949373506776,4F,FC,1.5,0.02559999096447057,0.023203042782062498,0.0023969481824080716
data/snowpits/2021-2022/snowpits-40298-caaml.xml,0,1000.0,400.0,22,300.0,275.9,32.99294027132502,P,,,0.280441892346981,0.26173528489227355,0.01870660745470747
data/snowpits/2021-2022/snowpits-38176-caaml.xml,0,1000.0,400.0,35,650.0,158.0,2.8392571053874684,F,FC,0.5,0.39541124669901434,0.38803978846820253,0.007371458230811826
data/snowpits/2021-2022/snowpits-41135-caaml.xml,0,1000.0,150.0,26,110.0,98.88,0.3610694569425981,F-,FCsf,,0.035803975259159355,0.028559782972918443,0.007244192286240911
data/snowpits/2021-2022/snowpits-41135-caaml.xml,1,1000.0,150.0,26,110.0,184.0,5.550242516693784,4F,FCsf,,0.035803975259159355,0.028559782972918443,0.007244192286240911
data/snowpits/2021-2022/snowpits-41135-caaml.xml,2,700.0,100.0,26,110.0,184.0,5.550242516693784,4F,FCsf,,0.011346767672207176,0.010282686161554718,0.0010640815106524567
data/snowpits/2021-2022/snowpits-36334-caaml.xml,0,1000.0,300.0,21,600.0,292.25,42.50435458798165,1F,MFcr,1.5,0.2400091725576976,0.23995072343533883,5.844912235879131e-05
data/snowpits/2021-2022/snowpits-36506-caaml.xml,0,1000.0,420.0,28,500.0,218.25,11.76284161008514,F+,DHxr,1.0,0.4365395881348858,0.4219617148746802,0.014577873260205572
data/snowpits/2021-2022/snowpits-38616-caaml.xml,0,1000.0,410.0,16,810.0,125.0,1.0127857821582387,F,SH,1.0,0.8065987221348548,0.8042987472899781,0.0022999748448768167
data/snowpits/2021-2022/snowpits-35247-caaml.xml,0,1000.0,150.0,24,40.0,120.0,0.8462740448617735,F,FCsf,1.0,0.010537071113848108,0.010039180972109355,0.000497890141738753
data/snowpits/2021-2022/snowpits-35247-caaml.xml,1,1000.0,450.0,24,160.0,158.0,2.8392571053874684,F,FC,2.0,0.16302888021072062,0.15366257158015975,0.009366308630560868
data/snowpits/2021-2022/snowpits-37308-caaml.xml,0,1600.0,800.0,32,1450.0,184.0,5.550242516693784,4F,FCxr,1.0,4.475321711477507,4.38125151808917,0.0940701933883377
data/snowpits/2021-2022/snowpits-42602-caaml.xml,0,1000.0,220.0,41,630.0,98.88,0.3610694569425981,F-,FCxr,2.0,0.08949304430986704,0.07311850411923217,0.01637454019063487
data/snowpits/2021-2022/snowpits-36661-caaml.xml,0,1000.0,170.0,14,510.0,158.0,2.8392571053874684,F,FC,1.0,0.06083810062865485,0.06081716395586623,2.0936672788624736e-05
data/snowpits/2021-2022/snowpits-37329-caaml.xml,0,1000.0,480.0,29,750.0,141.12,1.7270433427148753,F+,FCxr,,0.9612838889446993,0.9595799908310639,0.0017038981136353382
data/snowpits/2021-2022/snowpits-37359-caaml.xml,0,1000.0,500.0,34,750.0,210.0,9.928381016949693,F,DHcp,2.0,1.326396736691295,1.2791989690430399,0.0471977676482552
data/snowpits/2021-2022/snowpits-38100-caaml.xml,1,1500.0,300.0,25,550.0,292.25,42.50435458798165,P,IFbi,3.0,0.14664640076832847,0.14640764184243835,0.00023875892589013336
data/snowpits/2021-2022/snowpits-38108-caaml.xml,0,1000.0,400.0,27,240.0,250.0,21.38206162361775,1F,FC,2.0,0.3233840964808634,0.3146570932746373,0.008727003206226082
data/snowpits/2021-2022/snowpits-40681-caaml.xml,0,1000.0,250.0,23,240.0,158.0,2.8392571053874684,F,FC,,0.11953704926072393,0.10917661460944818,0.010360434651275762
data/snowpits/2021-2022/snowpits-36688-caaml.xml,0,1500.0,350.0,28,450.0,162.88,3.24587421255852,4F-,FCxr,1.0,0.17711670953282993,0.17711607947754282,6.300552871230235e-07
data/snowpits/2021-2022/snowpits-36820-caaml.xml,0,1000.0,350.0,26,1240.0,210.0,9.928381016949693,F,DH,2.0,0.8561832128133058,0.8094560260710958,0.04672718674220997
data/snowpits/2021-2022/snowpits-41122-caaml.xml,1,1000.0,400.0,35,590.0,184.0,5.550242516693784,4F,FCso,0.5,0.4038769045253616,0.37892157009028377,0.02495533443507784
data/snowpits/2021-2022/snowpits-38455-caaml.xml,0,1000.0,350.0,32,460.0,158.0,2.8392571053874684,F,FC,,0.16559652199746144,0.16168601120660828,0.0039105107908531545
data/snowpits/2021-2022/snowpits-38323-caaml.xml,0,1000.0,520.0,30,1250.0,208.0,9.519019413471497,1F,,,6.222013226445121,5.961813558834091,0.2601996676110292
data/snowpits/2021-2022/snowpits-40915-caaml.xml,0,1000.0,250.0,22,400.0,292.25,42.50435458798165,F,MF,1.0,0.09010941694352133,0.08953473974847156,0.0005746771950497635
data/snowpits/2021-2022/snowpits-38430-caaml.xml,0,1000.0,250.0,38,250.0,81.0,0.15012313383271017,F,PP,,0.017690760017998637,0.017451566989667083,0.00023919302833155418
data/snowpits/2021-2022/snowpits-37343-caaml.xml,0,1000.0,430.0,20,770.0,204.0,8.73949373506776,4F,FC,2.0,0.8352521134508365,0.8287993805689166,0.006452732881919943
data/snowpits/2021-2022/snowpits-35464-caaml.xml,0,1000.0,50.0,32,450.0,210.0,9.928381016949693,F,DH,,0.007603795885307338,0.005687260552290441,0.0019165353330168966
data/snowpits/2021-2022/snowpits-36093-caaml.xml,0,900.0,310.0,22,630.0,184.0,5.550242516693784,4F,FCso,1.0,0.2677130181987805,0.2675998563511427,0.0001131618476378389
data/snowpits/2021-2022/snowpits-44107-caaml.xml,1,1000.0,500.0,30,500.0,175.0,4.4512394046102175,4F,RGsr,0.5,0.775298640807747,0.7601289643026471,0.015169676505099976
data/snowpits/2021-2022/snowpits-44107-caaml.xml,2,1000.0,300.0,30,900.0,292.25,42.50435458798165,P,MFcl,1.0,0.4014780579213315,0.36348592635532756,0.03799213156600392
data/snowpits/2021-2022/snowpits-41412-caaml.xml,0,1000.0,450.0,0.0,700.0,141.12,1.7270433427148753,F+,FCsf,2.0,1.0350863131526404,1.010862012661621,0.024224300491019424
data/snowpits/2021-2022/snowpits-40888-caaml.xml,0,1000.0,90.0,2,230.0,133.0,1.3306405651246445,F,RGxf,1.0,0.012383409854365963,0.01159909411247484,0.0007843157418911236
data/snowpits/2021-2022/snowpits-42440-caaml.xml,0,1000.0,230.0,12,410.0,158.0,2.8392571053874684,F,FC,0.5,0.13720752985280665,0.13196697594436846,0.00524055390843819
data/snowpits/2021-2022/snowpits-42533-caaml.xml,0,1000.0,270.0,9,280.0,158.0,2.8392571053874684,F,FC,3.0,0.11780251096616642,0.11354172253695137,0.004260788429215058
data/snowpits/2021-2022/snowpits-36087-caaml.xml,0,1000.0,480.0,12,800.0,250.0,21.38206162361775,1F,FC,2.0,1.2735632463260114,1.269756946247232,0.0038063000787792916
data/snowpits/2021-2022/snowpits-39349-caaml.xml,0,900.0,450.0,35,470.0,175.0,4.4512394046102175,4F,RGsr,1.0,0.5632254971479962,0.5617996363399993,0.0014258608079969375
data/snowpits/2021-2022/snowpits-37001-caaml.xml,0,1000.0,450.0,0,510.0,219.18,11.984987850745158,4F+,FC,2.0,0.7429531141102507,0.718031746837036,0.024921367273214697
data/snowpits/2021-2022/snowpits-36458-caaml.xml,0,1000.0,290.0,28,440.0,210.0,9.928381016949693,F,DH,2.0,0.1403898751334633,0.140318455438254,7.141969520930634e-05
data/snowpits/2021-2022/snowpits-37916-caaml.xml,0,1000.0,550.0,36,1000.0,235.0,16.28591383450466,4F,DHla,3.0,3.2067980632465645,3.073587783098668,0.13321028014789654
data/snowpits/2021-2022/snowpits-42255-caaml.xml,0,1000.0,400.0,20,480.0,184.0,5.550242516693784,4F,FCxr,1.0,0.3530027507315247,0.35070299613948364,0.002299754592041084
data/snowpits/2021-2022/snowpits-41621-caaml.xml,0,1000.0,350.0,34,300.0,292.25,42.50435458798165,K,MFcr,,0.10215376785622753,0.10192360555659871,0.00023016229962881932
data/snowpits/2021-2022/snowpits-42534-caaml.xml,0,1000.0,350.0,12,380.0,158.0,2.8392571053874684,F,FC,2.0,0.2280523428907951,0.22498933252099587,0.0030630103697992213
data/snowpits/2021-2022/snowpits-36416-caaml.xml,0,1000.0,500.0,30,1000.0,226.88,13.951370689304717,1F-,FCxr,,1.7253213330695503,1.6722582423439951,0.05306309072555515
data/snowpits/2021-2022/snowpits-39057-caaml.xml,0,1000.0,330.0,8,750.0,158.0,2.8392571053874684,F,FC,2.0,0.41345443656168895,0.4092605435904002,0.00419389297128877
data/snowpits/2021-2022/snowpits-39415-caaml.xml,0,1400.0,670.0,35,1050.0,184.0,5.550242516693784,4F,FCso,2.0,2.329849678072628,2.223608994801098,0.10624068327153006
data/snowpits/2021-2022/snowpits-43244-caaml.xml,0,1000.0,350.0,30,550.0,158.0,2.8392571053874684,F,FC,,0.1875737013509766,0.1785124508618538,0.009061250489122801
data/snowpits/2021-2022/snowpits-35553-caaml.xml,0,1000.0,190.0,0.0,200.0,158.0,2.8392571053874684,F,FC,,0.05088414444358574,0.04485500190493549,0.006029142538650243
data/snowpits/2021-2022/snowpits-35553-caaml.xml,1,1000.0,200.0,0.0,200.0,158.0,2.8392571053874684,F,FC,,0.05773410414766827,0.05057115868456657,0.007162945463101698
data/snowpits/2021-2022/snowpits-35553-caaml.xml,2,1000.0,200.0,0.0,200.0,158.0,2.8392571053874684,F,FC,,0.05773410414766827,0.05057115868456657,0.007162945463101698
data/snowpits/2021-2022/snowpits-37498-caaml.xml,0,1000.0,500.0,25,660.0,244.71415295392256,19.46316762572953,P-,RG,1.0,1.2902098861817481,1.275332365259139,0.014877520922609157
data/snowpits/2021-2022/snowpits-37662-caaml.xml,0,1000.0,400.0,30,580.0,120.0,0.8462740448617735,F,FCxr,1.0,0.397971870324702,0.3976031007524509,0.00036876957225109413
data/snowpits/2021-2022/snowpits-42192-caaml.xml,0,900.0,430.0,0.0,610.0,101.0,0.3963944665536936,F,DF,,0.8071885064003762,0.7902157188455382,0.01697278755483803
data/snowpits/2021-2022/snowpits-35712-caaml.xml,0,1000.0,350.0,0.0,600.0,314.6,58.78302065139797,P+,,,0.34804227848803054,0.326467471650956,0.021574806837074516
data/snowpits/2021-2022/snowpits-36223-caaml.xml,0,1000.0,470.0,0.0,410.0,125.0,1.0127857821582387,F,SHsu,10.0,0.900372736600545,0.7587958333684528,0.1415769032320921
data/snowpits/2021-2022/snowpits-36223-caaml.xml,1,1000.0,400.0,0.0,550.0,158.0,2.8392571053874684,F,FC,2.0,0.5818722683703749,0.537258165773889,0.04461410259648592
data/snowpits/2021-2022/snowpits-35070-caaml.xml,0,1000.0,150.0,27,150.0,292.25,42.50435458798165,P,MFcr,,0.01978796386532345,0.019399061421939614,0.0003889024433838352
data/snowpits/2021-2022/snowpits-41553-caaml.xml,0,1000.0,440.0,12,360.0,158.0,2.8392571053874684,F,FC,1.0,0.8520808148254,0.5471625486039841,0.3049182662214159
data/snowpits/2021-2022/snowpits-42438-caaml.xml,0,1000.0,230.0,12,410.0,158.0,2.8392571053874684,F,FC,0.5,0.13720752985280665,0.13196697594436846,0.00524055390843819
data/snowpits/2021-2022/snowpits-43619-caaml.xml,0,1000.0,350.0,26,770.0,288.8,40.34049006869875,,FCxr,,0.6164684212230694,0.5809330943578646,0.03553532686520491
data/snowpits/2021-2022/snowpits-42276-caaml.xml,0,1000.0,450.0,14,770.0,248.0,20.639583747787405,1F,FCxr,2.0,1.6137869888057037,1.6029011091724004,0.010885879633303322
data/snowpits/2021-2022/snowpits-39219-caaml.xml,0,1000.0,300.0,33,400.0,175.68443438470524,4.52835005457339,4F+,RG,1.5,0.12442439307652568,0.12437293278009635,5.146029642932218e-05
data/snowpits/2021-2022/snowpits-39219-caaml.xml,1,1000.0,210.0,33,400.0,292.25,42.50435458798165,K,MFcr,,0.05546770289867843,0.05425943650457275,0.001208266394105679
data/snowpits/2021-2022/snowpits-35629-caaml.xml,0,1000.0,400.0,25,550.0,248.0,20.639583747787405,1F,FCxr,,0.2807633494944836,0.28066477954148916,9.856995299448034e-05
data/snowpits/2021-2022/snowpits-37867-caaml.xml,0,1000.0,400.0,0,600.0,210.0,9.928381016949693,F,DHch,3.0,0.5331918798806377,0.5109099361647906,0.022281943715847043
data/snowpits/2021-2022/snowpits-38239-caaml.xml,0,1150.0,650.0,20,1300.0,250.0,21.38206162361775,1F,FC,,10.263422979301842,10.170885157574661,0.09253782172717985
data/snowpits/2021-2022/snowpits-36972-caaml.xml,0,1000.0,500.0,27,1010.0,204.0,8.73949373506776,4F,FC,1.5,2.0355593051118364,2.003183865536142,0.03237543957569452
data/snowpits/2021-2022/snowpits-43125-caaml.xml,0,1000.0,410.0,24,680.0,162.88,3.24587421255852,4F-,FCxr,1.0,0.7193794985936405,0.6997850217239984,0.019594476869642077
data/snowpits/2021-2022/snowpits-37274-caaml.xml,0,1000.0,460.0,17,1020.0,120.0,0.8462740448617735,F,FCxr,3.0,1.7558590690943836,1.744702370421841,0.011156698672542702
data/snowpits/2021-2022/snowpits-42525-caaml.xml,0,1000.0,310.0,11,350.0,158.0,2.8392571053874684,F,FC,0.5,0.2160071533768571,0.1978457413298558,0.018161412047001314
data/snowpits/2021-2022/snowpits-37489-caaml.xml,0,1000.0,540.0,34,340.0,158.2,2.8551047529719544,4F,,,0.5390786345581057,0.537730276575021,0.0013483579830846227
data/snowpits/2021-2022/snowpits-39976-caaml.xml,0,1600.0,700.0,31,1600.0,290.88,41.63461274176063,P-,FCso,1.0,3.684135521893675,3.5345516983065837,0.14958382358709127
data/snowpits/2021-2022/snowpits-43967-caaml.xml,0,1000.0,450.0,30,370.0,141.12,1.7270433427148753,F+,FCso,1.5,0.283085719362896,0.2815385368032271,0.0015471825596688879
data/snowpits/2021-2022/snowpits-39526-caaml.xml,1,1000.0,240.0,20,720.0,184.0,5.550242516693784,4F,FCxr,0.5,0.1461223837767786,0.1411981875780046,0.004924196198774011
data/snowpits/2021-2022/snowpits-37052-caaml.xml,0,1500.0,380.0,30,1250.0,292.25,42.50435458798165,P+,IFrc,,0.5517557515855622,0.5104940965971486,0.041261654988413665
data/snowpits/2021-2022/snowpits-37333-caaml.xml,0,1100.0,300.0,0.0,1010.0,210.0,9.928381016949693,F,DH,4.0,0.48550536649342685,0.481927360101966,0.003578006391460856
data/snowpits/2021-2022/snowpits-36457-caaml.xml,0,1000.0,290.0,28,440.0,210.0,9.928381016949693,F,DH,2.0,0.1403898751334633,0.140318455438254,7.141969520930634e-05
data/snowpits/2021-2022/snowpits-41939-caaml.xml,0,1000.0,300.0,20,780.0,158.0,2.8392571053874684,F,FC,2.0,0.28872941876547303,0.2886681360715183,6.128269395470647e-05
data/snowpits/2021-2022/snowpits-34918-caaml.xml,0,1000.0,400.0,36,190.0,120.0,0.8462740448617735,F,FCso,1.0,0.06761286402196791,0.0659583094685368,0.0016545545534311112
data/snowpits/2021-2022/snowpits-42104-caaml.xml,0,1000.0,200.0,15,290.0,208.0,9.519019413471497,1F,,,0.05160460175373408,0.051604059072492714,5.426812413661034e-07
data/snowpits/2021-2022/snowpits-42185-caaml.xml,0,1000.0,400.0,29,560.0,125.0,1.0127857821582387,F+,SHsu,,0.36572907408037514,0.3646955567781024,0.0010335173022727661
data/snowpits/2021-2022/snowpits-42185-caaml.xml,1,1000.0,400.0,29,560.0,125.0,1.0127857821582387,F+,SHsu,,0.36572907408037514,0.3646955567781024,0.0010335173022727661
data/snowpits/2021-2022/snowpits-40816-caaml.xml,0,1000.0,200.0,38,450.0,201.75,8.323253644976182,F-,DHcp,3.0,0.04829399143713205,0.04163821236519749,0.006655779071934557
data/snowpits/2021-2022/snowpits-41941-caaml.xml,0,1000.0,350.0,23,550.0,103.7,0.4451845325259753,F,,,0.34123549545651877,0.33538337788366257,0.005852117572856181
data/snowpits/2021-2022/snowpits-43301-caaml.xml,0,1000.0,500.0,38,580.0,235.0,16.28591383450466,4F,DHxr,3.0,1.2104174868108604,1.1264629409082647,0.08395454590259568
data/snowpits/2021-2022/snowpits-36974-caaml.xml,0,1600.0,190.0,30,1120.0,158.0,2.8392571053874684,F,FC,1.5,0.15510084355554632,0.1335584523598924,0.02154239119565394
data/snowpits/2021-2022/snowpits-42521-caaml.xml,0,1000.0,150.0,10,250.0,158.0,2.8392571053874684,F,FC,1.0,0.03182592793472719,0.03091660501094649,0.0009093229237806951
data/snowpits/2021-2022/snowpits-38907-caaml.xml,0,1000.0,450.0,22,600.0,120.0,0.8462740448617735,F,FCso,2.5,0.5949302867248895,0.5945148109755757,0.0004154757493137423
data/snowpits/2021-2022/snowpits-42275-caaml.xml,0,1000.0,310.0,8,570.0,210.0,9.928381016949693,F,DHxr,3.0,0.28231314856152306,0.28181719999954363,0.0004959485619794203
data/snowpits/2021-2022/snowpits-34857-caaml.xml,0,1000.0,550.0,28,180.0,175.0,4.4512394046102175,4F,RGxf,1.0,0.2800313109810094,0.2768653387914755,0.003165972189533903
data/snowpits/2021-2022/snowpits-38977-caaml.xml,0,1130.0,440.0,22,1130.0,204.0,8.73949373506776,4F,FC,2.0,1.2165037853233958,1.191560425028268,0.02494336029512764
data/snowpits/2021-2022/snowpits-41074-caaml.xml,0,1000.0,370.0,18,680.0,285.0,38.05668212481788,P,DHla,,0.37725177759260636,0.37642555616408624,0.0008262214285201179
data/snowpits/2021-2022/snowpits-42893-caaml.xml,0,1000.0,500.0,35,1250.0,275.9,32.99294027132502,P,,,3.0522902696480454,2.867092949640617,0.18519732000742875
data/snowpits/2021-2022/snowpits-41980-caaml.xml,0,1000.0,150.0,3,380.0,296.0,44.95697355050413,P,FC,4.0,0.05107237536426121,0.049053368265410964,0.0020190070988502433
data/snowpits/2021-2022/snowpits-37440-caaml.xml,1,1000.0,380.0,28,800.0,368.0,117.1774225197681,F,DH,3.0,0.7388469722100922,0.693868249590342,0.04497872261975019
data/snowpits/2021-2022/snowpits-39912-caaml.xml,0,1000.0,320.0,15,600.0,260.0,25.409508808153134,1F,DHcp,4.0,0.2562492880504095,0.25622057075578264,2.8717294626835356e-05
data/snowpits/2021-2022/snowpits-36156-caaml.xml,0,1200.0,450.0,30,1170.0,173.18,4.2511220527893325,F+,FC,2.0,0.9239897432762609,0.8703264335140808,0.0536633097621801
data/snowpits/2021-2022/snowpits-39411-caaml.xml,0,1000.0,350.0,14,110.0,125.0,1.0127857821582387,F-,SH,6.0,0.611866248715917,0.3085422149391884,0.30332403377672856
data/snowpits/2021-2022/snowpits-41134-caaml.xml,1,1000.0,450.0,28,1000.0,312.0,56.67529017639407,P,FCxr,1.5,1.565150521502964,1.4961947537516067,0.06895576775135724
data/snowpits/2021-2022/snowpits-39805-caaml.xml,0,1000.0,470.0,8,970.0,204.0,8.73949373506776,4F,FC,2.0,2.3132100530283557,2.312670971079128,0.0005390819492275071
data/snowpits/2021-2022/snowpits-36498-caaml.xml,0,1000.0,300.0,28,450.0,158.0,2.8392571053874684,F,FC,,0.1436051962745876,0.1430565860687161,0.0005486102058715034
data/snowpits/2021-2022/snowpits-40898-caaml.xml,1,1160.0,500.0,30,670.0,158.0,2.8392571053874684,F,FC,2.0,0.5139649044537572,0.4940070004412725,0.01995790401248472
data/snowpits/2021-2022/snowpits-41467-caaml.xml,0,1000.0,350.0,25,650.0,158.0,2.8392571053874684,F,FC,,0.21320769219328292,0.21276282559214835,0.00044486660113456496
data/snowpits/2021-2022/snowpits-38119-caaml.xml,1,1000.0,330.0,34,270.0,292.25,42.50435458798165,P,IFrc,1.0,0.2009572807736045,0.19140882162686232,0.009548459146742181
data/snowpits/2021-2022/snowpits-34759-caaml.xml,0,1000.0,300.0,25,290.0,296.0,44.95697355050413,P,FC,2.0,0.1062081710454462,0.10414157474018108,0.002066596305265128
data/snowpits/2021-2022/snowpits-38057-caaml.xml,0,1000.0,550.0,25,570.0,184.0,5.550242516693784,4F,FCxr,,1.2845153774667268,1.2492323493381885,0.035283028128538285
data/snowpits/2021-2022/snowpits-41608-caaml.xml,0,1000.0,410.0,34,360.0,292.25,42.50435458798165,K,MFcr,,0.1923397251322128,0.18959196996553251,0.002747755166680288
data/snowpits/2021-2022/snowpits-37501-caaml.xml,0,1000.0,390.0,0.0,900.0,173.18,4.2511220527893325,F+,FC,2.0,0.8256335041206121,0.8115617578789728,0.014071746241639356
data/snowpits/2021-2022/snowpits-36504-caaml.xml,0,1000.0,300.0,20,610.0,158.0,2.8392571053874684,F,FC,1.5,0.2783788958530679,0.27771483428861,0.000664061564457942
data/snowpits/2021-2022/snowpits-37770-caaml.xml,0,1000.0,300.0,0.0,770.0,184.0,5.550242516693784,4F,FCxr,2.0,0.35299315541617843,0.3500352746027966,0.0029578808133818167
data/snowpits/2021-2022/snowpits-37564-caaml.xml,0,1550.0,500.0,32,1550.0,141.12,1.7270433427148753,F+,FCxr,1.5,1.325522015621775,1.2059232383177698,0.11959877730400532
data/snowpits/2021-2022/snowpits-35397-caaml.xml,0,1000.0,400.0,28,380.0,250.0,21.38206162361775,1F,FC,2.0,0.1949144440033521,0.19188363045383033,0.0030308135495217617
data/snowpits/2021-2022/snowpits-35397-caaml.xml,1,1000.0,200.0,28,160.0,292.25,42.50435458798165,1F-,IFrc,,0.017269567290720156,0.01601615649668771,0.001253410794032447
data/snowpits/2021-2022/snowpits-37908-caaml.xml,0,1100.0,600.0,38,1140.0,269.12,29.571668209433856,1F+,FCxr,2.0,3.931437791656378,3.7105536845704994,0.22088410708587886
data/snowpits/2021-2022/snowpits-43446-caaml.xml,0,1000.0,500.0,31,560.0,217.0,11.469285607132804,1F,RGwp,2.0,0.7235728091988277,0.7226071767089158,0.000965632489911844
data/snowpits/2021-2022/snowpits-39515-caaml.xml,0,1100.0,200.0,17,250.0,125.0,1.0127857821582387,F,SH,5.0,0.08976302142248155,0.08276537809257055,0.006997643329911002
data/snowpits/2021-2022/snowpits-39515-caaml.xml,1,1100.0,550.0,17,1100.0,234.82,16.23109826588574,1F-,FC,2.0,3.688647562339607,3.660332256891685,0.028315305447921633
data/snowpits/2021-2022/snowpits-35406-caaml.xml,0,1000.0,360.0,20,330.0,158.0,2.8392571053874684,F,FC,0.5,0.22738260459647922,0.22222276742924146,0.005159837167237754
data/snowpits/2021-2022/snowpits-42876-caaml.xml,0,1000.0,200.0,37,670.0,158.0,2.8392571053874684,F,FC,1.0,0.08498639370146267,0.07090731723741552,0.014079076464047158
data/snowpits/2021-2022/snowpits-42566-caaml.xml,0,1000.0,400.0,36,510.0,292.25,42.50435458798165,P,MFcr,,0.4253965528866399,0.38707903424373863,0.03831751864290127
data/snowpits/2021-2022/snowpits-36980-caaml.xml,0,1400.0,550.0,34,1460.0,235.0,16.28591383450466,4F,DH,2.0,1.9997718337183767,1.8228662707459196,0.1769055629724571
data/snowpits/2021-2022/snowpits-40521-caaml.xml,0,1000.0,100.0,33,470.0,234.82,16.23109826588574,1F-,FC,,0.02147688894282703,0.016879273833341632,0.004597615109485401
data/snowpits/2021-2022/snowpits-40521-caaml.xml,1,1000.0,150.0,33,470.0,250.0,21.38206162361775,1F,FC,,0.03298959585921372,0.028526985591299,0.004462610267914718
data/snowpits/2021-2022/snowpits-38146-caaml.xml,0,1000.0,420.0,20,570.0,210.0,9.928381016949693,F,DH,2.0,0.5361338398626169,0.5321519797501841,0.003981860112432778
data/snowpits/2021-2022/snowpits-39293-caaml.xml,0,1000.0,200.0,15,220.0,125.0,1.0127857821582387,F,SHsu,5.0,0.09303047595029593,0.0795890846690492,0.013441391281246735
data/snowpits/2021-2022/snowpits-35594-caaml.xml,0,1000.0,350.0,26,560.0,248.0,20.639583747787405,1F,FCxr,1.0,0.2801064137393202,0.2745677127692836,0.005538700970036613
data/snowpits/2021-2022/snowpits-39585-caaml.xml,0,1000.0,400.0,15,850.0,133.0,1.3306405651246445,F,RGxf,2.0,0.7557530506143372,0.7545121552523646,0.0012408953619725918
data/snowpits/2021-2022/snowpits-36071-caaml.xml,0,1000.0,260.0,21,440.0,209.0,9.722035388607377,P,DFdc,1.0,0.15760060927819267,0.15659394618059658,0.0010066630975960806
data/snowpits/2021-2022/snowpits-37885-caaml.xml,0,1000.0,500.0,22,80.0,272.9777961056527,31.48282973129592,P,RG,0.5,1.3870172503614449,0.9201486423990534,0.46686860796239144
